BibNum,Title,Author,ISBN,PublicationYear,Publisher,Subjects,ItemType,ItemCollection,FloatingItem,ItemLocation,ReportDate,ItemCount
2987820,Painted horses / Malcolm Brooks.,"Brooks, Malcolm (Novelist)","0802121640, 9780802121646",2014.,"Grove Press,","Women archaeologists Montana Fiction, Horsemen and horsewomen Montana Fiction, Nineteen fifties Fiction, Montana Fiction",acbk,nafic,NA,nga,2018-03-01T00:00:00.000,1
3089429,"Avengers assemble. [Season two, vol. 2] / adapted by Joe Caramagna ; art by Marvel Animation.","Caramagna, Joe","0785193596, 9780785193593",[2015],"Marvel Worldwide Inc.,","Avengers Fictitious characters Comic books strips etc, Superheroes Comic books strips etc, Superhero comic books strips etc, Graphic novels, Comics Graphic works",jcbk,nccomic,NA,dlr,2018-03-01T00:00:00.000,1
3244698,Ghost towns of the West / Philip Varney and Jim Hinckley ; photography by Philip Varney and Kerrick James.,"Varney, Philip","0760350418, 9780760350416",2017.,"Voyageur Press,","Ghost towns West U S Guidebooks, West U S Guidebooks, West U S History Local",acbk,nanf,NA,mag,2018-03-01T00:00:00.000,1
2130581,A book of life : embracing Judaism as a spiritual practice / Michael Strassfeld.,"Strassfeld, Michael",0805241248,2002.,"Schocken Books,","Jewish way of life, Spiritual life Judaism, Judaism Customs and practices, Fasts and feasts Judaism",acbk,nanf,NA,gwd,2018-03-01T00:00:00.000,1
3176045,Chaleco antibalas : corrido de un prófugo y su hija / Maria Venegas ; traducción de Laura Lecuona.,"Venegas, Maria, 1973-","110197219X, 9781101972199",2016.,"Vintage Español,","Venegas Maria 1973, Venegas Jos‚ Manuel, Children of criminals Family relationships Mexico, Criminals Family relationships Mexico, Fathers and daughters Mexico",acbk,caln,NA,cen,2018-03-01T00:00:00.000,1
3336677,The demon crown / James Rollins.,"Rollins, James, 1961-","0062381733, 9780062381736",[2017],"William Morrow, an imprint of HarperCollinsPublishers,","Special operations Military science Fiction, Biological weapons Fiction, Thrillers Fiction, Action and adventure fiction",acbk,canew,NA,cen,2018-03-01T00:00:00.000,1
2314949,The girl in the flammable skirt / stories by Aimee Bender.,"Bender, Aimee",0385492162,1999.,"Anchor Books,","United States Social life and customs 20th century Fiction, Short stories",acbk,nafic,NA,net,2018-03-01T00:00:00.000,1
1389647,Triumph over the odds : inspirational success stories / Louis Baldwin.,"Baldwin, Louis",155972238X,1994.,"Carol Pub. Group,","Celebrities Biography, Success",acbk,cab,NA,cen,2018-03-01T00:00:00.000,1
2536856,The last superstition : a refutation of the new atheism / Edward Feser.,"Feser, Edward","1587314517, 9781587314513, 9781587314520",[2008],"St. Augustine's Press,","God, Atheism",acbk,canf,NA,cen,2018-03-01T00:00:00.000,1
2667184,"""Luan shi neng chen"" Chen Gongbo / Shi Yuanhua, zhu.","Shi, Yuanhua","7802144426, 9787802144422",2008.,"Tuan jie chu ban she,","Chen Gongbo 1892 1946, Statesmen China Biography",acbk,caln,NA,cen,2018-03-01T00:00:00.000,1
3343692,Girl running : Bobbi Gibb and the Boston Marathon / Annette Bay Pimentel ; illustrated by Micha Archer.,"Pimentel, Annette Bay","1101996684, 9781101996683",[2017],"Nancy Paulsen Books,","Gibb Roberta Louise 1942 Juvenile literature, Boston Marathon Juvenile literature, Women runners Massachusetts Biography Juvenile literature",jcbk,ncnf,NA,bro,2018-03-01T00:00:00.000,1
3120560,100 days of happiness / Fausto Brizzi ; English translation by Antony Shugaar.,"Brizzi, Fausto","0525427376, 9780525427377",[2015],"Pamela Dorman Books/Viking, an imprint of Penguin Random House LLC,","Death Fiction, Older men Fiction, Death Psychological aspects Fiction, Cancer Patients Fiction, Families Fiction",acbk,nafic,NA,gwd,2018-03-01T00:00:00.000,1
2957428,"I like killing flies / Red Envelope Entertainment ; Thinkfilm ; Mortal Films ; directed/photographed/edited, Matt Mahurin.",,"076709719X, 9780767097192",[2007],"Distributed by New Video Group,","Shopsin Kenny, Shopsins Restaurant, Restaurants New York State New York, Cooks New York State New York Biography, Documentary films",acdvd,cadvdnf,NA,cen,2018-03-01T00:00:00.000,1
2290685,Passionate spirituality : Hildegard of Bingen and Hadewijch of Brabant / Elizabeth A. Dreyer.,"Dreyer, Elizabeth, 1945-",0809143046,[2005],"Paulist Press,","Hildegard Saint 1098 1179, Hadewijch active 13th century, Women mystics Germany History To 1500, Women mystics Belgium History To 1500, Love Religious aspects Christianity History of doctrines Middle Ages 600 1500, Spirituality History Middle Ages 600 1500",acbk,canf,NA,cen,2018-03-01T00:00:00.000,1
2595805,The mystery of the conjured man / Tracy Mack & Michael Citrin ; [illustrations by Greg Ruth].,"Mack, Tracy","0439836670, 0439836719, 9780439836678, 9780439836715",2009.,"Orchard Books,","Holmes Sherlock Juvenile fiction, Spiritualism Juvenile fiction, Swindlers and swindling Juvenile fiction, Mystery and detective stories, Great Britain History 19th century Juvenile fiction",jcbk,ncfic,NA,lcy,2018-03-01T00:00:00.000,1
3333902,Three in death / J.D. Robb.,"Robb, J. D., 1950-","0425219712, 9780425219713",2008.,"Berkley,","Dallas Eve Fictitious character Fiction, Policewomen Fiction, Murder Fiction, Mystery fiction, Detective and mystery stories",acbk,namys,Floating,uni,2018-03-01T00:00:00.000,1
37811,"Microwave mobile communications. / Edited by William C. Jakes, Jr.","Jakes, William C.",0471437204,[1974],"Wiley,","Mobile communication systems, Microwave communication systems",arbk,cs7r,NA,cen,2018-03-01T00:00:00.000,1
3347349,Ultimate Slime : totally borax free! / Alyssa Jagan.,"Jagan, Alyssa","1631594257, 9781631594250",2017.,"Quarry Books, an imprint of The Quarto Group,","Glue Equipment and supplies Juvenile literature, Artists materials Formulae Juvenile literature, Handicraft Equipment and supplies Juvenile literature, Handicraft Juvenile literature, Science Experiments Juvenile literature, Handicraft, Glue Equipment and supplies, Artists materials Formulae, Handicraft Equipment and supplies, Science Experiments, Recipes",jcbk,ncnf,NA,hip,2018-03-01T00:00:00.000,1
2731382,"Merriam-Webster's Japanese-English dictionary / [managing editor, Gaëlle Amiot-Cadey].",,"0877798613, 9780877798613",[2010],"Merriam-Webster, Inc.,","Japanese language Dictionaries English, English language Dictionaries Japanese",acbk,nanf,NA,uni,2018-03-01T00:00:00.000,1
3165299,Future shock / Elizabeth Briggs.,"Briggs, Elizabeth (Young adult author)","0807526827, 9780807526828",[2016],"Albert Whitman & Company,","Time travel Juvenile fiction, Fate and fatalism Juvenile fiction, Young adult fiction",acbk,cyfic,NA,cen,2018-03-01T00:00:00.000,1
2772343,"Masters of command : Alexander, Hannibal, Caesar, and the genius of leadership / Barry Strauss.","Strauss, Barry S.","1439164487, 9781439164488",2012.,"Simon & Schuster,","Generals History, Command of troops History, Military history Ancient",acbk,canf,NA,cen,2018-03-01T00:00:00.000,1
2821632,The fault in our stars / John Green.,"Green, John, 1977-","1410450015, 9781410450012",2012.,"Thorndike Press,","Large type books, Cancer Juvenile fiction, Terminally ill Juvenile fiction, Love Fiction, Large type books Juvenile fiction",acbk,nylp,Floating,uni,2018-03-01T00:00:00.000,1
3146377,Pride and prejudice / Jane Austen ; edited with an introduction and notes by Vivien Jones.,"Austen, Jane, 1775-1817,","0141439513, 9780141439518",2014.,"Penguin Books,","Young women England History 19th century Fiction, Upper class England History 19th century Fiction, Marriage England History 19th century Fiction, Great Britain Social life and customs History 19th century Fiction",acbk,nafic,NA,cap,2018-03-01T00:00:00.000,1
3271007,Paul Elvstrøm explains the racing rules of sailing : 2017-2020 rules / edited by Søren Krause.,"Elvstrøm, Paul","1472946618, 9781472946614",2017.,"Adlard Coles Nautical,","Sailboat racing Rules, Yacht racing Rules",acbk,canf,NA,cen,2018-03-01T00:00:00.000,1
3296008,Red Pants Band / Danny Weinkauf.,"Weinkauf, Danny",,[2016],"Red Pants Music,","Childrens songs Juvenile sound recordings, Songs, Childrens sound recordings",jccd,nccd,Floating,bro,2018-03-01T00:00:00.000,1
2445531,Let's be enemies / by Janice May Udry ; pictures by Maurice Sendak.,"Udry, Janice May","0064431886, 9780064431880",1988.,"HarperTrophy,","Conflict management Juvenile fiction, Friendship Fiction",jcbk,ccpic,NA,cen,2018-03-01T00:00:00.000,2
278453,West-östlicher Divan.,"Goethe, Johann Wolfgang von, 1749-1832",,[1911],"Temel,",,acbk,caln,NA,cen,2018-03-01T00:00:00.000,1
3069032,Water! Water! Water! / written and illustrated by Nancy Elizabeth Wallace.,"Wallace, Nancy Elizabeth","1477847308, 9781477847305",[2014],"Two Lions,","Warthog Juvenile fiction, Water Juvenile fiction, Friendship Juvenile fiction",jcbk,ccpic,NA,cen,2018-03-01T00:00:00.000,2
2525339,Robert Clifton Weaver and the American city : the life and times of an urban reformer / Wendell E. Pritchett.,"Pritchett, Wendell E.","0226684482, 9780226684482",2008.,"University of Chicago Press,","Weaver Robert C Robert Clifton 1907 1997, United States Department of Housing and Urban Development Officials and employees Biography, Bernard M Baruch College Biography, Cabinet officers United States Biography, African Americans Biography, Urban policy United States History 20th century, African Americans Government policy History 20th century, Cabinet officers New York State Biography, African American college presidents Biography",acbk,naaab,NA,dth,2018-03-01T00:00:00.000,1
2957441,"Rehearsal for a Sicilian tragedy / produced by Giuliana Del Punta, Bruno Restuccia ; executive producer, John Turturro ; written by Roman Paska & John Turturro ; directed by Roman Paska.",,,2009.,"First Run Features,","Puppet theater Italy Sicily, Manners and customs, Italy Social life and customs, Documentary films",acdvd,cadvdnf,NA,cen,2018-03-01T00:00:00.000,1
2845469,Reading maps / Kevin Cunningham.,"Cunningham, Kevin, 1966-","0531260062, 0531262375, 9780531260067, 9780531262375",2013.,"Children's Press,",Map reading Juvenile literature,jcbk,ncnf,NA,lcy,2018-03-01T00:00:00.000,1
3182168,My first book of baseball / by Beth Bulger and Mark Bechtel ; illustrations by Bill Hinds.,"Bugler, Beth","1618931679, 9781618931672",2016.,"Liberty Street, an imprint of Time Inc. Books,",Baseball Juvenile literature,jcbk,ncnf,NA,bea,2018-03-01T00:00:00.000,1
3297743,"David Sedaris diaries : a visual compendium / introduction & design, Jeffrey Jenkins ; foreword, David Sedaris.","Sedaris, David","0316431710, 9780316431712",2017.,"Little, Brown and Company,","Sedaris David Diaries, Artists books United States, Essayists United States Diaries",acbk,canew,NA,cen,2018-03-01T00:00:00.000,1
2369277,Last voyage of the Valentina / Santa Montefiore.,"Montefiore, Santa, 1970-",0786289740,2006.,"Thorndike Press,","Large type books, London England Fiction, Amalfi Coast Italy Fiction, Love stories",acbk,cs1malf,NA,cen,2018-03-01T00:00:00.000,1
1818759,"Agricultural research reauthorization : hearing before the Committee on Agriculture, Nutrition, and Forestry, United States Senate, One Hundred Fifth Congress, first session on agricultural research reauthorization, March 13, 1997.","United States. Congress. Senate. Committee on Agriculture, Nutrition, and Forestry",0160565065,1998.,"U.S. G.P.O. : For sale by the U.S. G.P.O., Supt. of Docs., Congressional Sales Office,","Agriculture Research United States, Agricultural education United States, Agricultural extension work United States",acbk,canf,NA,cen,2018-03-01T00:00:00.000,1
3277574,DC's legends of tomorrow. The complete second season / Warner Bros. Television ; DC Comics.,,,[2017],"Warner Home Video,","Superheroes Drama, Good and evil Drama, Time travel Drama, Television series, Superhero television programs, Action and adventure television programs, Fiction television programs, Video recordings for the hearing impaired",acdvd,nadvd,Floating,mgm,2018-03-01T00:00:00.000,1
1831413,Washington State Pesticide Monitoring Program : 1996 surface water sampling report / by Dale Davis.,"Davis, Dale, 1952-",,[1998],"Dept. of Ecology,","Water Pesticide content Washington State, Water Pesticide content Washington State Statistics, Water Sampling Washington State, Water Sampling Washington State Statistics",arbk,caref,NA,cen,2018-03-01T00:00:00.000,1
2689489,The big payback : the history of the business of hip-hop / Dan Charnas.,"Charnas, Dan","0451229290, 9780451229298",[2010],"New American Library,","Rap Music Social aspects, Hip hop, Hip hop Social aspects, Sound recording industry, Music trade",acbk,canf,NA,cen,2018-03-01T00:00:00.000,1
351153,"Report, May, 1944-May 1946. / Association of Washington Cities and Bureau of Public Administration, University of Washington. Municipal research and services ...",Association of Washington Cities,,1946.,"[University of Washington Press],",,arbk,cs6r,NA,cen,2018-03-01T00:00:00.000,1
3172997,No jacket required / Phil Collins.,"Collins, Phil",,[2016],"Atlantic/Rhino,","Popular music 1981 1990, Rock music 1981 1990, Popular music, Rock music",accd,nacd,Floating,dth,2018-03-01T00:00:00.000,1
220534,"Lead-zinc mineralizaton in the Moyie Yaak district near Bonners Ferry, Boundary County. / By A.L. Anderson and W.R. Wagner.","Anderson, Alfred Leonard, 1900-1964",,1945.,"University of Moscow,","Lead ores Idaho, Zinc ores Idaho, Geology Idaho Boundary County",arbk,cs7r,NA,cen,2018-03-01T00:00:00.000,1
2932332,Darkbeast rebellion / Morgan Keyes.,"Keyes, Morgan","1442442085, 1442442093, 9781442442085, 9781442442092",[2013],"Margaret K. McElderry Books,",Fantasy,jcbk,ncfic,NA,fre,2018-03-01T00:00:00.000,1
1398287,Chase's ... calendar of events.,,,©1994-,"Contemporary Books,","National holidays, Holidays United States Periodicals, Holidays Periodicals, Almanacs as Topic",arbk,naref,NA,spa,2018-03-01T00:00:00.000,1
2612556,Martha Stewart's dinner at home : 52 quick meals to cook for family & friends.,"Stewart, Martha","0307396452, 9780307396457",[2009],"Clarkson Potter/Publishers,","Quick and easy cooking, Dinners and dining, Menus",acbk,nanf,NA,gwd,2018-03-01T00:00:00.000,1
2954498,The first true lie / Marina Mander ; [translated by Stephen Twilley].,"Mander, Marina, 1963-","0770436854, 9780770436858, 9780770436865",[2014],"Hogarth,","Boys Fiction, Mothers and sons Fiction, Mothers Death Fiction, Self actualization Psychology Fiction, Identity Psychology Fiction, Psychological fiction, Bildungsromans",acbk,nafic,NA,cap,2018-03-01T00:00:00.000,1
2867107,This place is cold / Vicki Cobb ; illustrated by Barbara Lavallee.,"Cobb, Vicki","0802734014, 9780802734013",2013.,"Walker Books for Young Readers,","Cold regions Juvenile literature, Alaska Description and travel Juvenile literature",jcbk,ccnf,NA,cen,2018-03-01T00:00:00.000,4
2987648,"Catherine, called Birdy / Karen Cushman.","Cushman, Karen","0395681863, 0547722184, 9780395681862, 9780547722184",[1994],"Houghton and Mifflin Co.,","Middle Ages Juvenile fiction, Diaries Fiction, England Juvenile fiction",jcbk,ncfic,NA,bro,2018-03-01T00:00:00.000,1
2654354,"Mountains don't care, but we do : an early history of mountain rescue in the Pacific Northwest and the founding of the Mountain Rescue Association / Dee Molenaar.","Molenaar, Dee","0615293247, 9780615293240",[2009],"Mountain Rescue Association ; Distributed to the book trade by Mountaineers Books,","Mountain Rescue Association, Mountaineering Search and rescue operations Northwest Pacific History, Mountaineering Northwest Pacific History",acbk,nanf,NA,uni,2018-03-01T00:00:00.000,1
2973556,Canyons / Gary Paulsen.,"Paulsen, Gary","0385742347, 9780385742344",2011.,"Ember,","Spirits Juvenile fiction, Adventure stories, Apache Indians Juvenile fiction, Indians of North America Texas Juvenile fiction, Texas Juvenile fiction, Young adult fiction, Paranormal fiction",acbk,cyfic,NA,cen,2018-03-01T00:00:00.000,1
3215937,The wizard's dog / Eric Kahn Gale ; illustrated by Dave Phillips.,"Gale, Eric Kahn, 1986-","0553537369, 0553537377, 0553537393, 9780553537369, 9780553537376, 9780553537390",[2017],"Crown Books for Young Readers,","Arthur King Juvenile fiction, Dogs Juvenile fiction, Magic Juvenile fiction, Merlin Legendary character Juvenile fiction, Fairies Juvenile fiction, Middle Ages Juvenile fiction, Fantasy fiction, Historical fiction, Fantasy fiction",jcbk,ncfic,NA,dth,2018-03-01T00:00:00.000,1
